Date,Day,Stadium,Home_Team,Away_Team,Minute,Second,Team,Back_Number,Name,Event,In_Player_Back_Number,In_Player_Name
2018-03-01,목,수원 월드컵,수원,전남,03,43,전남,11,완델손,슛
2018-03-01,목,수원 월드컵,수원,전남,09,30,수원,10,데얀,슛
2018-03-01,목,수원 월드컵,수원,전남,15,30,수원,10,데얀,슛
2018-03-01,목,수원 월드컵,수원,전남,21,49,전남,9,하태균,슛
2018-03-01,목,수원 월드컵,수원,전남,24,05,수원,7,바그닝요,슛
2018-03-01,목,수원 월드컵,수원,전남,27,25,수원,26,염기훈,슛
2018-03-01,목,수원 월드컵,수원,전남,30,41,전남,7,박준태,슛
2018-03-01,목,수원 월드컵,수원,전남,32,39,전남,16,한찬희,슛
2018-03-01,목,수원 월드컵,수원,전남,33,32,수원,4,김은선,슛
2018-03-01,목,수원 월드컵,수원,전남,36,27,수원,26,염기훈,코너킥
2018-03-01,목,수원 월드컵,수원,전남,36,35,수원,30,윤용호,슛
2018-03-01,목,수원 월드컵,수원,전남,38,00,수원,4,김은선,교체,8,조원희
2018-03-01,목,수원 월드컵,수원,전남,40,08,전남,11,완델손,코너킥
2018-03-01,목,수원 월드컵,수원,전남,46,33,전남,16,한찬희,코너킥
2018-03-01,목,수원 월드컵,수원,전남,46,53,전남,13,이슬찬,슛
2018-03-01,목,수원 월드컵,수원,전남,49,07,수원,8,조원희,경고
2018-03-01,목,수원 월드컵,수원,전남,50,17,전남,23,양준아,슛
2018-03-01,목,수원 월드컵,수원,전남,50,32,전남,16,한찬희,코너킥
2018-03-01,목,수원 월드컵,수원,전남,51,01,전남,16,한찬희,코너킥
2018-03-01,목,수원 월드컵,수원,전남,51,05,전남,7,박준태,슛
2018-03-01,목,수원 월드컵,수원,전남,51,16,전남,23,양준아,슛
2018-03-01,목,수원 월드컵,수원,전남,51,53,전남,3,가솔현,슛
2018-03-01,목,수원 월드컵,수원,전남,58,31,수원,26,염기훈,코너킥
2018-03-01,목,수원 월드컵,수원,전남,58,52,전남,11,완델손,슛
2018-03-01,목,수원 월드컵,수원,전남,60,00,수원,7,바그닝요,교체,11,임상협
2018-03-01,목,수원 월드컵,수원,전남,60,28,전남,25,박대한,슛
2018-03-01,목,수원 월드컵,수원,전남,62,00,전남,25,박대한,교체,27,이유현
2018-03-01,목,수원 월드컵,수원,전남,66,10,전남,7,박준태,슛
2018-03-01,목,수원 월드컵,수원,전남,68,30,전남,27,이유현,슛
2018-03-01,목,수원 월드컵,수원,전남,70,00,전남,11,완델손,골
2018-03-01,목,수원 월드컵,수원,전남,77,30,수원,11,임상협,코너킥
2018-03-01,목,수원 월드컵,수원,전남,78,00,전남,9,하태균,교체,18,김경민
2018-03-01,목,수원 월드컵,수원,전남,79,20,수원,25,최성근,교체,17,김종우
2018-03-01,목,수원 월드컵,수원,전남,80,04,수원,17,김종우,슛
2018-03-01,목,수원 월드컵,수원,전남,84,37,수원,23,이기제,골
2018-03-01,목,수원 월드컵,수원,전남,86,10,수원,17,김종우,슛
2018-03-01,목,수원 월드컵,수원,전남,86,14,수원,10,데얀,슛
2018-03-01,목,수원 월드컵,수원,전남,86,43,수원,26,염기훈,코너킥
2018-03-01,목,수원 월드컵,수원,전남,90,00,전남,11,완델손,코너킥
2018-03-01,목,수원 월드컵,수원,전남,90,00,전남,22,최재현,골
2018-03-01,목,전주 월드컵,전북,울산,16,09,전북,32,아드리아노,슛
2018-03-01,목,전주 월드컵,전북,울산,22,53,전북,10,로페즈,슛
2018-03-01,목,전주 월드컵,전북,울산,27,17,전북,10,로페즈,슛
2018-03-01,목,전주 월드컵,전북,울산,37,02,전북,10,로페즈,슛
2018-03-01,목,전주 월드컵,전북,울산,38,42,전북,10,로페즈,슛
2018-03-01,목,전주 월드컵,전북,울산,39,40,울산,22,정동호,슛
2018-03-01,목,전주 월드컵,전북,울산,41,22,울산,11,황일수,슛
2018-03-01,목,전주 월드컵,전북,울산,45,00,전북,4,신형민,슛
2018-03-01,목,전주 월드컵,전북,울산,46,18,전북,15,이재성,슛
2018-03-01,목,전주 월드컵,전북,울산,47,04,전북,28,손준호,슛
2018-03-01,목,전주 월드컵,전북,울산,50,42,울산,9,오르샤,슛
2018-03-01,목,전주 월드컵,전북,울산,51,22,전북,15,이재성,슛
2018-03-01,목,전주 월드컵,전북,울산,55,21,울산,39,오세훈,교체,30,주니오
2018-03-01,목,전주 월드컵,전북,울산,58,25,울산,13,이명재,슛
2018-03-01,목,전주 월드컵,전북,울산,58,45,울산,13,이명재,코너킥
2018-03-01,목,전주 월드컵,전북,울산,59,05,울산,6,정재용,슛
2018-03-01,목,전주 월드컵,전북,울산,60,08,전북,32,아드리아노,교체,20,이동국
2018-03-01,목,전주 월드컵,전북,울산,60,08,전북,28,손준호,교체,11,티아고
2018-03-01,목,전주 월드컵,전북,울산,61,00,전북,20,이동국,골
2018-03-01,목,전주 월드컵,전북,울산,61,40,전북,15,이재성,코너킥
2018-03-01,목,전주 월드컵,전북,울산,63,55,울산,30,주니오,슛
2018-03-01,목,전주 월드컵,전북,울산,64,44,전북,15,이재성,코너킥
2018-03-01,목,전주 월드컵,전북,울산,66,28,울산,11,황일수,교체,7,김인성
2018-03-01,목,전주 월드컵,전북,울산,68,35,울산,13,이명재,코너킥
2018-03-01,목,전주 월드컵,전북,울산,72,23,전북,20,이동국,슛
2018-03-01,목,전주 월드컵,전북,울산,73,59,울산,9,오르샤,슛
2018-03-01,목,전주 월드컵,전북,울산,74,00,울산,9,오르샤,슛
